                                                                     
                                                                     
                                                                     
                                             
17.261	556380
17.297	323417
17.334	102397
17.367	43669
17.395	79333
17.426	115433
17.459	155033
17.498	172596
17.535	152296
17.57	97628
17.608	41368
17.644	121328
17.669	297039
17.698	554508
17.722	640752
17.749	494496
17.782	211456
17.816	60018
17.85	31485
17.884	37934
17.922	72174
17.958	154162
17.987	215650
18.016	280398
18.037	281465
18.056	242233
18.081	212367
18.11	256809
18.142	242803
18.171	177851
18.205	87434
18.237	130148
18.265	131899
18.29	97813
18.319	54308
18.348	60025
18.381	69047
18.41	319397
18.436	716244
18.46	1053396
18.487	1033704
18.518	556728
18.553	158438
18.588	45064
18.617	52511
18.652	52451
18.685	39751
18.724	31568
18.757	142217
18.789	347748
18.823	519492
18.853	447144
18.882	336729
18.901	612372
18.919	846792
18.937	1022328
18.954	1069200
18.982	1038648
19.013	867552
19.042	726600
19.068	605760
19.09	530244
19.119	434328
19.153	345425
19.179	264166
19.204	504192
19.233	712392
19.263	581388
19.299	396060
19.329	523572
19.358	508380
19.394	336526
19.428	134432
19.461	81124
19.499	68865
19.536	57584
19.563	50754
19.59	64607
19.614	87538
19.634	111315
19.666	78566
19.702	75179
19.742	144905
19.783	178250
19.822	138207
19.86	72427
19.894	38997
19.934	41209
19.964	130835
19.992	319452
20.015	445956
20.038	483096
20.06	396240
20.088	205803
20.118	64500
20.152	37939
20.189	39429
20.225	37992
20.265	25103
20.304	27542
20.338	50394
20.368	65257
20.404	259883
20.434	653664
20.462	928236
20.492	768636
20.522	537108
20.546	775272
20.566	931764
20.582	973476
20.604	932952
20.62	804444
20.639	730716
20.656	858696
20.673	955104
20.69	1013844
20.709	1043676
20.734	1055628
20.76	973944
20.79	860004
20.822	711732
20.85	530280
20.88	351300
20.909	222698
20.946	202382
20.975	176722
21.002	440484
21.031	1007100
21.061	1376484
21.094	1204548
21.131	696720
21.172	268790
21.206	220181
21.232	396480
21.256	513768
21.28	463296
21.309	263091
21.344	140573
21.377	115278
21.414	94377
21.451	54424
21.49	41173
21.528	32626
21.569	26301
21.606	22039
21.645	25312
21.683	35293
21.717	37509
21.752	34804
21.785	50554
21.819	69283
21.846	104600
21.883	198314
21.914	253214
21.939	271362
21.966	241401
21.997	172700
22.021	144996
22.053	282871
22.078	312074
22.108	213921
22.144	71907
22.179	217874
22.211	590940
22.241	926544
22.27	795264
22.308	304964
22.347	60897
22.388	21043
22.43	18584
22.472	18879
22.511	33304
22.551	29492
22.592	29595
22.631	85586
22.665	152010
22.696	215051
22.721	237194
22.752	238011
22.789	183494
22.83	104046
22.87	43178
22.91	17394
22.951	17440
22.989	135583
23.019	315105
23.042	442776
23.07	425244
23.107	177824
23.143	37892
23.177	126225
23.206	281019
23.234	404100
23.259	476364
23.291	434364
23.326	271364
23.36	98439
23.399	43735
23.437	39540
23.479	34957
23.515	99642
23.556	232681
23.596	686664
23.614	2612184
23.633	3866664
23.649	4417800
23.664	4644108
23.688	4725336
23.711	4735680
23.73	4723920
23.752	4706796
23.784	4607808
23.81	4515180
23.841	4369248
23.859	4315224
23.888	4255236
23.917	4154592
23.951	4021212
23.981	3837408
24.009	3645696
24.042	3341580
24.077	2906388
24.117	2283900
24.149	1726452
24.176	1248924
24.21	780828
24.25	461148
24.292	311357
24.334	211430
24.372	155361
24.413	117067
24.453	597996
24.491	2201088
24.511	2950524
24.533	3376344
24.559	3488904
24.593	3395820
24.613	3243480
24.645	2913012
24.667	2686584
24.698	2323044
24.73	1899504
24.765	1356816
24.8	819756
24.84	382920
24.879	190803
24.913	109009
24.947	70391
24.984	49212
25.015	47655
25.053	56139
25.091	40946
25.131	26175
25.172	18049
25.211	39863
25.241	169778
25.274	385248
25.306	463896
25.342	254319
25.383	51008
25.423	39211
25.462	66155
25.494	91300
25.532	52902
25.575	27610
25.617	22845
25.656	17875
25.695	16768
25.737	22762
25.776	75889
25.81	156923
25.844	238544
25.879	270970
25.921	228050
25.96	148993
25.997	79748
26.038	50297
26.077	89527
26.109	153022
26.144	124526
26.177	45916
26.213	30403
26.253	16982
26.292	40249
26.327	93115
26.369	186106
26.408	255808
26.446	260952
26.478	225904
26.513	147454
26.552	99854
26.582	116217
26.604	184253
26.639	190174
26.67	168157
26.71	302242
26.75	339504
26.788	298453
26.824	169983
26.864	60999
26.904	44340
26.937	95582
26.974	195736
27.014	317295
27.051	380832
27.09	391524
27.127	339828
27.165	224803
27.204	113093
27.245	44774
27.285	17729
27.324	31389
27.36	48572
27.398	51666
27.428	51558
27.454	53146
27.487	63732
27.525	61710
27.563	45296
27.593	62225
27.631	62718
27.671	39509
27.711	32439
27.753	41834
27.792	62800
27.822	111520
27.86	89718
27.899	26143
27.94	23012
27.977	22646
28.019	20868
28.058	23379
28.1	23581
28.14	40600
28.182	69483
28.223	81676
28.263	65491
28.303	51844
28.341	48053
28.379	46894
28.416	41621
28.451	36885
28.489	29781
28.529	18783
28.571	19008
28.612	24454
28.649	34208
28.688	21744
28.725	33669
28.756	59297
28.794	91454
28.831	116829
28.869	116069
28.897	130216
28.935	173135
28.966	255589
29.005	365820
29.037	446844
29.074	470928
29.109	444060
29.145	413172
29.182	403776
29.22	374388
29.255	317684
29.277	243495
29.318	123651
29.349	121396
29.374	110318
29.407	84496
29.446	43533
29.486	50243
29.524	40283
29.565	43340
29.595	50679
29.632	57701
29.672	38303
29.712	22543
29.751	25141
29.787	54580
29.828	87018
29.869	92940
29.912	57501
29.954	53067
29.988	49822
30.026	40419
30.067	49783
30.107	50432
30.146	39104
30.186	27257
30.228	18522
30.269	19200
30.308	19024
30.349	28049
30.386	62149
30.422	97824
30.455	120526
30.488	141504
30.516	207698
30.552	253984
30.573	246920
30.602	273852
30.627	410340
30.656	551100
30.685	586560
30.717	484440
30.748	330313
30.771	203779
30.793	153234
30.817	233256
30.845	282858
30.881	236262
30.917	109171
30.952	35529
30.985	38813
31.022	36605
31.062	27507
31.1	35426
31.14	35929
31.178	21211
31.217	36023
31.252	63374
31.291	81266
31.333	71334
31.375	40206
31.417	23137
31.457	18283
31.494	19418
31.533	22492
31.573	24337
31.613	23474
31.652	27472
31.694	31459
31.737	24882
31.776	22769
31.814	23968
31.853	20279
31.894	18508
31.933	30655
31.975	41528
32.015	36670
32.054	23426
32.093	34669
32.133	51434
32.163	139885
32.188	275841
32.212	354958
32.24	342141
32.266	334716
32.297	529488
32.332	450396
32.372	210790
32.4	85202
32.43	154134
32.454	343189
32.477	518856
32.508	440640
32.538	174754
32.574	52858
32.604	78593
32.631	80205
32.659	57380
32.691	257457
32.72	533592
32.737	421140
32.764	446532
32.791	1445028
32.807	3396936
32.823	4062792
32.838	4099656
32.856	3943152
32.873	3699756
32.891	3309444
32.912	2712672
32.946	2486640
32.97	2648472
32.994	2204040
33.019	1276656
33.04	551220
33.067	213029
33.085	125919
33.111	180259
33.131	308292
33.149	426456
33.169	331279
33.2	525888
33.222	249797
33.25	301480
33.273	424392
33.291	833808
33.323	1008912
33.347	418692
33.371	207669
33.391	262085
33.407	210181
33.423	110425
33.442	506412
33.458	828480
33.474	703116
33.502	331906
33.526	593328
33.541	1199292
33.557	1218912
33.579	490944
33.607	576372
33.623	620400
33.639	522996
33.655	336567
33.684	509616
33.701	743088
33.717	460332
33.735	348924
33.762	349575
33.782	152704
33.809	461340
33.825	805356
33.84	1221264
33.856	1946220
33.872	1908552
33.888	1513536
33.913	1454160
33.933	2895768
33.95	2965668
33.965	2872128
33.981	3033312
33.997	2821284
34.013	3603816
34.029	3543492
34.044	2730528
34.061	1488360
34.082	654576
34.098	441576
34.113	609528
34.137	1417224
34.157	1006692
34.18	369348
34.2	656748
34.216	1587864
34.235	1456200
34.251	715968
34.274	199627
34.294	393816
34.32	2695596
34.348	3962616
34.364	4080276
34.38	3548412
34.396	2284128
34.412	1022748
34.428	950136
34.456	666384
34.477	649620
34.503	650196
34.527	215557
34.556	290375
34.577	567876
34.597	1825428
34.613	1472640
34.629	1042752
34.645	1008348
34.665	645372
34.685	1049712
34.704	3739128
34.72	4239096
34.736	3966792
34.752	3124740
34.768	1922784
34.783	1375908
34.799	696276
34.82	674352
34.837	449316
34.858	1177920
34.879	1692180
34.9	1093320
34.926	343696
34.958	988716
34.989	349608
35.012	219895
35.029	203279
35.058	168115
35.084	1287024
35.104	1656240
35.121	1156452
35.143	1883568
35.159	2216064
35.178	1509708
35.202	1031472
35.223	1153596
35.247	719448
35.276	504984
35.309	162205
35.342	195104
35.372	2012364
35.39	2009196
35.409	2076708
35.429	1428372
35.451	594984
35.473	337490
35.5	195361
35.527	256293
35.558	244541
35.591	334888
35.625	192416
35.649	125768
35.684	80288
35.721	30207
35.755	60135
35.787	49340
35.817	725172
35.847	671124
35.863	463464
35.879	253432
35.9	136827
35.934	85177
35.955	58078
35.985	49205
36.021	61717
36.044	102073
36.067	111880
36.093	92475
36.132	112679
36.167	104623
36.195	96390
36.223	84200
36.261	57752
36.3	25183
36.339	15390
36.378	17051
36.418	32557
36.454	24894
36.49	490296
36.521	2169300
36.541	1879056
36.568	935712
36.603	222173
36.643	77632
36.682	43893
36.724	27434
36.763	140955
36.796	93964
36.829	112920
36.857	104415
36.887	248759
36.917	252992
36.945	87132
36.984	17799
37.026	138247
37.062	311771
37.09	314100
37.12	240867
37.155	74683
37.194	19727
37.232	17697
37.271	119145
37.3	277825
37.335	92725
37.367	37876
37.403	21781
37.445	18467
37.487	18134
37.526	18805
37.566	19106
37.609	18778
37.651	33378
37.69	146797
37.724	47445
37.762	19658
37.802	19563
37.846	20059
37.889	228968
37.925	274521
37.967	77806
37.999	58107
38.029	22934
38.069	46488
38.109	71136
38.149	33688
38.191	29858
38.234	33285
38.278	25480
38.316	20418
38.353	19581
38.394	21352
38.435	27976
38.477	25329
38.52	32267
38.56	76703
38.599	44081
38.637	45727
38.679	47403
38.71	69158
38.738	49964
38.779	50167
38.822	49808
38.861	45481
38.899	36547
38.943	26431
38.986	21978
39.03	33382
39.072	46354
39.113	42025
39.155	37892
39.197	35888
39.24	34744
39.285	34320
39.323	26730
39.363	22488
39.4	22525
39.437	22665
39.479	26250
39.521	34252
39.564	54503
39.606	50323
39.64	21808
39.681	22884
39.721	21639
39.761	23262
39.8	22326
39.844	22048
39.884	22245
39.925	22155
39.96	24096
39.996	23359
40.037	23502
40.079	21742
40.121	55002
40.156	67737
40.19	28729
40.23	23195
40.269	32966
40.31	22565
40.351	22158
40.391	20294
40.431	29620
40.467	20852
40.502	26869
40.536	22477
40.579	22289
40.619	24639
40.658	35030
40.693	37940
40.734	58947
40.773	21958
40.814	22221
40.852	21369
40.895	22330
40.933	39376
40.969	27100
41.009	23125
41.046	22396
41.083	22471
41.124	24806
41.162	21835
41.201	25910
41.238	80759
41.273	120798
41.314	72969
41.357	28292
41.395	20557
41.436	20892
41.479	20957
41.52	21046
41.558	23802
41.595	21077
41.634	20775
41.676	24672
41.714	38851
41.751	73958
41.792	69833
41.832	79765
41.872	58315
41.915	22456
41.955	22125
41.995	22276
42.036	23226
42.071	116250
42.096	209972
42.135	137630
42.174	42561
42.215	22527
42.257	21008
42.298	20999
42.338	21118
42.377	21818
42.417	21680
42.46	21996
42.501	20900
42.543	20873
42.584	58416
42.617	65006
42.654	61365
42.694	66744
42.733	35419
42.776	20246
42.819	21005
42.861	21428
42.902	20584
42.942	20430
42.982	20031
43.025	20069
43.067	21576
43.109	21564
43.151	21111
43.192	22625
43.233	24150
43.273	21205
43.311	41291
43.354	65747
43.394	34484
43.432	20558
43.474	20855
43.515	21238
43.555	19944
43.598	20097
43.64	19513
43.682	20797
43.725	21231
43.766	21493
43.807	21686
43.846	20291
43.885	20598
43.928	21213
43.97	20990
44.012	21284
44.054	23765
44.094	19901
44.135	20144
44.176	20859
44.219	23345
44.225	23738
44.267	26201
44.307	22928
44.348	21557
44.388	20575
44.427	19623
44.471	19832
44.514	20058
44.556	20921
44.598	20796
44.638	20998
44.679	20942
44.722	20266
44.765	20301
44.808	19881
44.85	19755
44.891	20025
44.928	20185
44.967	21716
45.01	20192
45.052	21074
45.096	20636
45.139	20681
45.181	20650
45.22	20796
45.261	21864
45.305	19249
45.348	20287
45.391	20623
45.434	20296
45.472	20033
45.509	19880
45.552	20405
45.596	19978
45.639	19962
45.683	18989
45.725	19509
45.765	20222
45.805	19944
45.848	20027
45.892	20599
45.935	20863
45.978	21332
46.016	19634
46.052	20653
46.094	20131
46.137	19266
46.181	20023
46.224	19594
46.268	20411
46.308	19269
46.348	20984
46.391	19534
46.433	19687
46.477	20158
46.519	20689
46.556	19958
46.594	22220
46.637	24052
46.68	25776
46.721	30454
46.763	30580
46.807	34944
46.851	36530
46.893	36499
46.935	34365
46.978	32837
47.022	29997
47.065	28030
47.104	27336
47.14	26650
47.182	22276
47.225	22828
47.268	23876
47.311	23171
47.355	24397
47.399	30925
47.438	37436
47.475	42361
47.517	48215
47.561	54236
47.601	57483
47.638	60634
47.674	63053
47.711	60465
47.749	64483
47.791	63295
47.833	59708
47.875	56537
47.918	50849
47.961	49416
47.998	44629
48.033	43698
48.074	41995
48.118	38287
48.159	36878
48.199	35013
48.241	32652
48.279	33602
48.317	30254
48.359	29833
48.401	29712
48.443	28425
48.485	30637
48.529	31438
48.57	30521
48.608	30937
48.651	30314
48.695	31352
48.738	32756
48.779	33531
48.822	32530
48.86	31797
48.895	32402
48.937	30757
48.981	30499
49.023	30588
49.066	30833
49.11	31360
49.149	30890
49.188	32162
49.233	30305
49.278	30947
49.321	32655
49.364	32621
49.402	34496
49.438	31837
49.478	34186
49.522	35620
49.566	36504
49.61	37815
49.652	36661
49.69	37080
49.728	38643
49.773	39176
49.817	38211
49.862	37105
49.906	38842
49.944	38122
49.98	38199
50.02	37955
50.063	38079
50.108	36789
50.153	36900
50.197	39165
50.233	39088
50.271	37461
50.315	38070
50.36	36430
50.405	34560
50.449	35957
50.487	35390
50.523	35185
50.564	34725
50.607	34617
50.651	34697
50.696	35828
50.741	34036
50.779	35386
50.816	36482
50.861	35141
50.906	31970
50.95	33546
50.995	34400
51.033	33501
51.069	33683
51.11	34210
51.153	32516
51.197	32152
51.242	33412
51.288	33424
51.325	33089
51.363	32779
51.408	32384
51.453	33140
51.498	32110
51.542	32138
51.58	31111
51.617	34091
51.657	32101
51.7	32133
51.745	30929
51.79	30565
51.835	32297
51.873	31928
51.911	31595
51.956	31552
52	32282
52.045	30900
52.09	31791
52.128	32563
52.165	30674
52.205	30968
52.248	31304
52.293	30158
52.338	30483
52.383	30086
52.422	29454
52.46	30209
52.505	29923
52.55	28134
52.595	29494
52.639	30361
52.678	29565
52.714	27104
52.756	29567
52.799	28948
52.844	30254
52.889	28743
52.934	29434
52.972	28663
53.011	29757
53.056	29330
53.101	27590
53.145	27541
53.19	28580
53.229	28928
53.265	27588
53.306	28947
53.349	29039
53.394	27766
53.439	27668
53.484	26765
53.523	29777
53.562	27805
53.607	27255
53.651	27451
53.696	27266
53.741	26708
53.78	28048
53.816	28442
53.857	27713
53.9	27270
53.945	27731
53.99	27249
54.035	27925
54.074	27503
54.113	26918
54.157	27013
54.202	26677
54.247	27148
54.292	27407
54.331	27250
54.367	26530
54.408	26430
54.451	24995
54.496	26981
54.541	27307
54.586	26936
54.625	27166
54.664	27126
54.709	26648
54.753	26563
54.798	26439
54.843	27003
54.881	26152
54.918	27093
54.959	25726
55.002	26169
55.047	25314
55.092	27073
55.137	26605
55.176	26314
55.215	25674
55.26	26818
55.305	25844
55.349	27024
55.394	26237
55.433	27443
55.469	28119
55.51	27499
55.554	27120
55.598	27067
55.643	25871
55.688	25717
55.728	25481
55.767	26223
55.812	26323
55.857	27775
55.901	25724
55.946	27459
55.984	27111
56.021	27578
56.062	27761
56.105	25374
56.15	26649
56.195	27355
56.24	27914
56.279	26788
56.318	26096
56.363	27028
56.408	27432
56.453	27619
56.497	25865
56.536	26472
56.573	26112
56.614	24018
56.658	28288
56.702	27243
56.747	27647
56.792	26213
56.832	26538
56.871	25917
56.916	26311
56.96	26389
57.005	26174
57.05	25439
57.089	26567
57.125	24793
57.166	25818
57.21	26141
57.255	25872
57.3	26842
57.345	25384
57.384	26608
57.424	26128
57.468	25659
57.513	26487
57.558	25838
57.603	24740
57.642	27422
57.678	24536
57.719	27271
57.763	26360
57.808	25618
57.853	26721
57.898	25875
57.937	28591
57.977	25817
58.022	26727
58.067	25303
58.111	25802
58.156	25953
58.195	27274
58.231	25487
58.272	24689
58.316	25541
58.361	24623
58.406	26849
58.451	25654
58.49	26177
58.53	25332
58.575	26052
58.619	25092
58.664	27448
58.709	27329
58.747	26256
58.784	25842
58.825	26417
58.869	25223
58.914	25338
58.959	25769
59.004	26199
59.044	26250
59.084	26822
59.128	25550
59.173	26407
59.218	25913
59.262	25420
59.302	27220
59.338	26904
59.379	26511
59.423	26307
59.468	26857
59.513	26479
59.558	27537
59.597	26543
59.637	25414
59.682	26745
59.727	25881
